CLUE,ANS,POS
Firm ,stable,2
Discolorations or dirt marks ,stains,1
Relating to creation of a musical work ,compositional,10
Greek god of the sea ,poseidon,1
TV motoring programme ,top gear,6
Leave quickly and secretly ,abscond,1
A cloche (anag) - spiral cavity of the inner ear,cochlea,1
"Requires, is in want of ",needs,7
Snatch,grab,1
A monarch's spouse ,consort,14
Surpass ,excel,1
Fermented grape juice ,wine,1
Birds of prey ,eagles,1
Raised crease ,ridge,4
Annoy continually ,harass,17
Hitchcock film ,the birds,5
Lends a hand ,assists,1
Foe,enemy,1
