CLUE,ANS,POS
So long,adieu,6
Single piece of sand etc,grain,1
French cathedral city ,chartres,1
Contort ,twist,1
Vary,fluctuate,4
Diminutive animal doctor ,vet,1
Serviette ,napkin,1
Well-known or famous person ,celebrity,1
Annuls an act ,repeals,15
Yellow fruit ,banana,1
Root vegetable ,parsnip,6
Large sailing ship ,galleon,13
Hangman's loop ,noose,1
Of the moon ,lunar,1
Rotary energy converter,turbine,1
Continuous,unbroken,10
Takes control without authority ,usurps,11
Wanderer ,nomad,2
Older or higher in standing ,senior,1
Very bright red ,scarlet,1
Motif of intertwined initials ,monogram,14
Raw ,uncooked,1
Thwarted ,frustrated,2
