CLUE,ANS,POS
Group of fish ,shoal,6
Fast-moving stream ,torrent,9
Net for fishing at sea ,trawl,1
Prolonged public dispute,controversy,1
In a happy mood ,cheerful,1
Gain by work ,earn,1
Tiny particles ,atoms,1
Bell tower ,belfry,2
Hold affectionately ,embrace,4
Professional boxing match ,prize fight,6
"Alleviates, relieves ",eases,1
Universe ,cosmos,1
Taboo ,banned,4
Magical or medicinal potion ,elixir,1
Continent ,asia,3
Scrounge ,beg,1
Wash ,bathe,1
Top for bottle or eye protector ,lid,2
Unhurried and relaxed,laid-back,2
Wallpaper remover ,scraper,6
Event causing great damage ,catastrophe,2
Unpleasant coldness ,chill,1
Small insect ,gnat,8
Resolve; come down ,settle,11
