CLUE,ANS,POS
Grasslike marsh plant ,sedge,4
Woven or knitted cloth,fabric,1
Ancient Mexican ,aztec,1
Stops ,ceases,3
Nebraska city ,omaha,1
Group working together ,team,1
Slangy adjective for harking back to the past ,retro,1
Steam bath ,sauna,1
Leaf of a conifer ,needle,1
Coxswain ,helmsman,8
"Tedium, ennui ",boredom,3
Royal seat ,throne,1
Piece of writing ,essay,1
White ant ,termite,1
Having no beginning or end ,infinite,4
Permanent ,enduring,2
Let fall ,drop,1
Rare noble gas ,radon,5
Honest and open ,candid,4
Spout for discharging fluid ,nozzle,1
Modifies for a new use ,adapts,2
Wood ,timber,6
Plan,blueprint,2
Overdue,late,2
Entice ,tempt,2
