CLUE,ANS,POS
Small tower on a castle ,turret,1
Construction workers ,builders,1
Region of South America ,patagonia,3
Something owed,debt,1
Electronic image ,bitmap,4
Branch of knowledge ,science,9
Foe ,enemy,1
Flow of air or water ,current,7
Young geese,goslings,1
Clean and tidy ,spick-and-span,1
(Of a nose) curved ,aquiline,6
"Bend, distort ",twist,2
"In yoga, a centre of spiritual power in the body ",chakra,1
Chocolate substitute ,carob,1
Series of eight notes in music ,octave,1
Way out ,exit,3
Light-hearted friendly talk ,banter,1
Underwater missile,torpedo,2
Legitimate ,rightful,15
Subatomic particle ,neutron,3
A kind of fish zoo ,aquarium,1
Up-to-date ,modern,3
Vend ,sell,1
Murder (mainly US) ,homicide,1
Handgun ,pistol,1
Ill-mannered ,rude,1
Clothes cupboard ,wardrobe,1
Concurred,agreed,1
