CLUE,ANS,POS,FOUND IN
Impart confidence ,assure,1,Assuredly capable
Departure ,leaving,7,Leaving scene
"Prescribed course of diet, exercise, etc ",regimen,3,Dietary regimen
Remove by force ,extract,6,Unlawfully extracted
Self-murdering,suicidal,1,Suicidal ideation
Adoration ,worship,6,Earnest worship
On which water freezes at 32 deg. ,fahrenheit,16,Fahrenheit (0 deg
India rubber ,eraser,11,Erasers (rubber core)
Denver's state ,colorado,8,Colorado Springs neighbor
Of the country ,rural,6,Rural areas
Supply (with items) ,equip,6,Equipped toolbox
Position or posture ,stance,8,Relaxed stance
Painful muscle contraction ,spasm,2,Spasmodic pain
Small stem ,sprig,18,Sprig (particularly in culinary contexts)
Pure whisky,malt,1,Malt Scotch
Care for ,tend,2,Tender loving care
Reaching a destination ,arriving,1,Arriving point
Accustomed ,used,2,Normally used
Terrace ,patio,9,Patio (informal term)
Town crier's cry ,oyez,2,Oyez!
Edible organs ,offal,15,Skin (edible offal like pork rinds)
Guffaw ,laugh,1,Laughingly
Risk ,danger,2,Dangerous
Elevation above sea-level ,altitude,3,Peak altitude
Combat,fight,1,Fighting
Fall back on ,turn to,11,Return to basics
