CLUE,ANS,POS,FOUND IN
Self-service meal,buffet,3,Dining buffet
Driven by liquid under pressure ,hydraulic,1,Hydraulic-powered vehicle
Threadlike strands growing from the skin ,hair,7,"Stratum spinosum protrusions (hypothetical, as this is a hair shaft layer not typically associated with visible threads on the skin)"
Jutting part of lower jaw,chin,4,Chin projection
Type of fastening - on/off key,toggle,5,Easy-to-operate toggle
Took a loan of ,borrowed,1,Borrowed funds
Natural gift ,talent,2,Inborn talent
Treatment centre ,clinic,3,Clinic or hospital
Wool from long-haired goats ,angora,2,"Mohair - obtained from Angora goats, known for their curly hair that is highly valued in textiles."
State of southern US ,alabama,17,Cotton fields (referring to historic agriculture in states like Alabama and Mississippi)
"Jeffrey, bowman? ",archer,2,Archer referred to as Jeffrey
Means of detecting and locating distant objects,radar,1,Radar technology: Utilizes radio waves to detect the location and distance of objects by analyzing reflected signals.
