CLUE,ANS,POS
Adversary ,opponent,3
Oblivious ,unaware,1
Go to restaurant ,eat out,2
"- Blyton, children's writer ",enid,1
Indefatigability,stamina,3
"American state, capital Montgomery ",alabama,1
Formal set of clothes ,suit,1
"Surreptitious, furtive ",stealthy,9
Specialised school,academy,1
Tenth month,october,1
"Metal, symbol Cr ",chromium,1
Hearth ,fireplace,1
"Awful, dreadful ",terrible,7
Backs of legs ,calves,1
One who sells betting advice ,tipster,5
Wordy ,verbose,13
Tailless marsupial down under ,wombat,3
(In medicine) an alcoholic solution of a drug ,tincture,5
Town in Surrey ,woking,16
Person with outstanding intellect ,mastermind,7
Difficulty in reading and spelling ,dyslexia,1
Stronghold ,fortress,1
Movie ,film,1
Large water lily ,lotus,3
Vedic hymn ,mantra,4
