CLUE,ANS,POS
Social insect ,ant,1
Farm vehicle ,tractor,1
Palindromic German name ,otto,2
"Courting, romancing ",wooing,1
Male relation ,uncle,5
Not damaged in any way,intact,1
Insincere support ,lip service,12
Wartime safety device ,gas mask,1
Giving way ,yielding,10
Small bird; architect ,wren,7
Forgive ,excuse,1
Antelope,impala,3
Sports and pastimes ,games,6
Gift; here ,present,1
Shelter (for ships),haven,6
Large African mammal,hippopotamus,4
Chic ,elegant,6
Ball game ,tennis,5
Eye problems causing blurred vision ,cataracts,6
Face,visage,1
Church caretaker ,verger,2
Large deer ,caribou,4
Concave - sunken ,hollow,3
