CLUE,ANS,POS
Responsibility or burden ,onus,11
Ancient two-handled jar ,amphora,1
State of being held prisoner ,captivity,3
Appraise ,assess,2
Nothingness ,nullity,3
Very black ,inky,19
Bring about; on time ,prompt,6
Dessert ,pudding,3
Group of things that belong together ,set,2
Anticipate ,foresee,9
World War I battlefield,ypres,4
Idle wanderer ,vagabond,1
(Political) murder ,assassination,1
Afflication ,malady,16
Mistake ,error,1
Belgian city,antwerp,2
Sports or entertainment venue ,arena,2
A pause in the middle of a verse line ,caesura,1
Indistinct ,hazy,4
Transparent optical devices ,lens,1
Trustworthy or candid ,honest,1
Graceful,poised,2
Part of blood; vaccine ,serum,2
Liquid part of blood ,plasma,1
Legendary sailor of Arabian Nights ,sinbad,1
"Carefree, lively outing ",spree,19
Person who nets the ball,scorer,5
Difficulties to be resolved ,problems,3
Make merry ,revel,2
"Cautious, prudent ",circumspect,2
A countenance - mine? ,mien,5
