CLUE,ANS,POS,FOUND IN
"George _______, nom de plume of Eric Blair",orwell,5,"Orwell's unique blend of clear prose, incisive social criticism, and vivid storytelling established him as one of the 20th century's most influential writers and thinkers."
Arduous walk,trek,1,Difficult trek
Dexterity ,skill,1,Skillful
Official record of names etc. ,register,1,Registered document
Academic robe ,gown,1,Graduation gown
Old London prison ,newgate,3,Newgate Prison
Be exceptionally good ,excel,11,Unparalleled: Without equal; unmatched in excellence or achievement.
Fast boat; blade ,cutter,12,Cutter rig sailboat (has a distinctive blade shape)
Gain knowledge ,learn,1,Learner
Cooking stove,range,6,Range hood
High quality brandy,cognac,1,Fine French cognac
Erase ,delete,7,To delete content: efface
Not in fashion ,out,1,Outdated
A kind of accordion ,melodeon,12,Melodeon (an early type of diatonic button accordion)
Small crude shelter ,hut,5,Makeshift hut
Bantu language ,swahili,5,Swahili: A widely spoken Bantu language in East Africa with official status in Tanzania and Kenya; considered one of the best known examples of a Bantu language.
"Surgical thread, seam ",suture,2,Suture material
By the sea ,coastal,1,Coastal town
Debatable ,arguable,12,Arguable point
Device to reduce vibrations ,shock absorber,3,Shock absorbers: Mechanical devices that absorb and dampen the energy of shock impulses (typically found in vehicles).
Breadwinner ,earner,1,Primary earner in a household
Deliberate ,conscious,6,Consciously designed
