CLUE,ANS,POS
Reproaches ,upbraids,5
Large flat dish ,platter,1
(US) lorry driver ,trucker,2
Pugilism ,boxing,1
Tome ,book,1
Delicious ,yummy,2
Because -- from the time when ,since,1
One works among trees ,forester,2
Allow ,permit,1
Assist ,help out,20
"Jolts, jars ",shocks,1
Male deer ,stag,2
Average (but poor),mediocre,12
Catch fire ,ignite,1
Unknown or peculiar ,strange,12
Expert in word origins ,etymologist,1
Earliest; good degree ,first,4
Repair ,mend,2
Aromatic oil,patchouli,19
Detective ,sleuth,2
Illuminated ,lit,1
Impediment,obstacle,15
Prizes or remunerations ,rewards,7
"Not hollow, the same throughout ",solid,1
In place of ,instead,1
Unwilling to change views ,intransigent,14
Elucidated,clarified,4
Wealthy businessman ,magnate,1
Declare ,affirm,4
Jewish salutation ,shalom,1
Alloy ,brass,1
Seldom ,rarely,1
