CLUE,ANS,POS
American term for swede ,rutabaga,1
Landslide,avalanche,2
Rascal ,scamp,1
Imbibes knowledge ,learns,7
Backside,posterior,7
"Uncover, expose to view ",expose,6
Large flightless bird ,ostrich,1
"-- Rodin, French sculptor ",auguste,1
Entertained ,amused,1
Occurrences ,events,3
International treaty ,pact,3
Missive ,letter,2
Lazy ,idle,13
Stone-throwing weapon ,catapult,2
Magpie ,hoarder,6
Deliver from harm ,rescue,1
Medieval weapon or kind of spice ,mace,3
Food passed through a liquidiser ,puree,1
Surviving fragment,remnant,6
It's driven into the ground to support portable shelter ,tent peg,18
OT prophet ,ezekiel,3
Present in great quantity ,abundant,1
