CLUE,ANS,POS,FOUND IN
Eating disorder ,anorexia,1,Anorexia Nervosa
Immoderate eater,glutton,2,Gluttonous
Prefix meaning many ,multi,1,Multi-
Liquid ,water,2,Watery
Voltaire novel ,candide,1,"Candide, or Optimism"
Speech impediment ,stutter,2,Stuttering
Arab leader ,sheikh,5,Sheikh (in the context of tribal leadership or religious authority in some cases)
Pile ,heap,2,Heaped
"Italian archbishop of Canterbury, 1093-1109 ",anselm,1,Anselm of Canterbury
Piece of written matter ,document,12,Draft document
Velvety-leaved herb ,sage,3,Soft sage
Agatha Christie's Belgian detective ,poirot,1,Hercule Poirot
Make (someone) used to (something) ,accustom,4,Become accustomed to
