CLUE,ANS,POS
Boat's trail in water ,wake,1
"Torn, split ",ripped,1
Tree with silky grey catkins,pussy willow,4
"Assignations, romantic meetings ",trysts,1
"Peril, risk ",danger,2
Not sloping; apartment ,flat,1
Distribute cards ,deal,1
Graven image or greatly admired person ,idol,1
Window hangings ,curtains,1
Sovereign ,ruler,4
Organism such as a toadstool ,fungus,1
A slang cat ,moggie,9
Exclusion from the church ,excommunication,1
Blizzard ,snowstorm,16
Line of rotation ,axis,1
Neither equilateral nor isosceles ,scalene,1
Thespians ,actors,1
Mum's mate,dad,1
One looks after church and churchyard ,sexton,2
Quakes ,tremors,2
"Allocate, a job say ",assign,1
Flower; part of the eye ,iris,1
"John -, Endymion poet ",keats,1
Of an empire ,imperial,1
Group of vehicles ,fleet,2
Bury ,inter,1
Corpses ,bodies,1
"Attentive, watchful ",alert,2
Officially allow ,permit,2
Brave ,intrepid,5
Code of correct conduct ,protocol,20
Animal's natural home ,habitat,1
