CLUE,ANS,POS,FOUND IN
Purse worn with kilt ,sporran,1,Sporran bag
Girl's name -- big German WWI gun ,bertha,11,"Bertha-Helecanse (a playful take on 'Bertha,' a name, and 'Höllenfaust' or hellfire gun)"
Venerate ,respect,3,Honor with respect
Bustle; occupation ,activity,18,Construction site supervisor (when in an urban setting with lots of activity)
Very wicked,devilish,15,Devilish behavior
Near the kidneys,adrenal,1,Adrenal glands (situated near the kidneys)
"Grassland; Georgia river, port ",savannah,1,Savannah River
Give way ,yield,1,Yielding
Indication,sign,1,Signal
Exercise by repeated practice -- bore ,drill,4,Rote drill
Praise insincerely ,flatter,2,Hollow flattery
Seat ,chair,3,Open chair
