CLUE,ANS,POS
German boy's name ,otto,18
Roman goddess of love ,venus,1
Sunrise ,dawn,1
Showing keen intelligence,sharp-witted,9
Restaurant,cafe,1
Line that intercepts a curve ,secant,14
Exclamation on making a mistake ,oops,1
People of the Netherlands ,dutch,1
Hawaiian rain dance ,hula,1
Distinguished conductor,maestro,1
Characteristic pattern of symptoms ,syndrome,1
"Evoke, draw out ",elicit,2
Frodo's sometime guide ,gollum,6
Aspiration ,ambition,2
Scorn ,disdain,1
Element discovered by the Curies ,radium,6
