CLUE,ANS,POS
A long arduous march ,trek,1
Disagree heatedly ,argue,2
Unpleasant ,nasty,11
It's thrown in a field event ,javelin,1
Inhabitant of a city ,citizen,1
Agreement ,harmony,5
Small falcon,kestrel,1
Draught of medicine ,potion,15
Official procedure ,protocol,1
Underground passage ,tunnel,1
Plenteous ,ample,1
Roman emperor ,nero,12
Militant proponent,zealot,10
Mediterranean island ,cyprus,1
Large army guns ,artillery,4
Rank ,status,11
Forever ,always,12
Memo ,note,1
Revealed; spread out ,unfolded,14
Indian prince ,rajah,2
Church residence ,vicarage,1
Great king of Prussia ,frederick,1
Be there ,attend,1
Prevents or hinders passage ,obstructs,3
Portuguese Atlantic isles ,azores,1
Verify -- rein in ,check,1
Poison ,toxin,2
"Guarantee, promise ",assure,1
