CLUE,ANS,POS
Roman Emperor notorious for vice and luxury ,nero,2
Supreme Being ,god,1
Long poems ,epics,1
Wash with clean water,rinse,1
Jar for water ,ewer,13
Clown,jester,1
Get away ,escape,1
"Rudyard --, author ",kipling,1
Established customs ,habits,2
Sorcerer ,magician,2
Petty quarrel ,tiff,5
Casual shoes ,sneakers,1
"Banter, provoke gently ",tease,1
Mathematical relationships or rules stated in symbols ,formulae,14
The world considered as a linked community ,global village,1
Whirlpool ,eddy,7
Came into sight ,appeared,2
Marine - living in water ,aquatic,1
Abundant in quantity ,copious,3
Small falcon ,merlin,2
Dramatic prince of Denmark ,hamlet,1
Small biting fly ,gnat,1
"Member of the Beatles, d.1980 ",lennon,3
"Eg, native of Sucre ",bolivian,2
Sermons are preached from it ,pulpit,1
Vocalist ,singer,1
"Undamaged, not broken ",intact,1
Ocean ,sea,1
"Pablo -, Spanish painter/sculptor ",picasso,1
Sudden impulse ,whim,1
Small landmass ,islet,11
Picture-house,cinema,1
Behindhand ,tardy,6
