CLUE,ANS,POS
Disclose or uncover ,reveal,1
Accuse with a crime (US) ,indict,2
Scintillate ,sparkle,2
Peak ,summit,1
A knotted mess,tangle,1
Publicise ,advertise,2
Embankment that should prevent flooding ,levee,2
Infer ,deduce,1
Normal; innate,natural,1
"Obstinate, tenacious ",stubborn,1
Astonishing ,amazing,2
Circumvent ,evade,4
"Obligations, responsibilities ",duties,1
Anger ,ire,6
Kayak-like boat,canoe,1
Calf flesh ,veal,1
Organ of hearing ,ear,1
One's university,alma mater,1
Fame ,stardom,6
Foe ,enemy,1
