CLUE,ANS,POS
Hot dusty wind ,sirocco,1
Slaughterhouse ,abattoir,1
Not harmed ,unhurt,11
Elicit ,evoke,5
"Animate, encourage",inspire,11
Short-lived fad ,craze,1
Devastate ,ravage,8
"A fast warship, sounds leisurely ",cruiser,2
Item of footwear ,shoe,4
Concerning the self ,personal,16
Magnify,enlarge,1
Bird ,heron,4
Lifting machines and wading birds ,cranes,1
Chess piece and one of the clergy ,bishop,1
A mixture of rain and snow ,sleet,2
Big and roomy ,spacious,1
Formal address or discourse ,speech,3
Pig's noise,oink,1
Strain ,tension,1
Ethical ,moral,5
Land of the tzars ,russia,1
American poet and mystery writer,edgar allan poe,2
Part of the eye ,retina,5
Deep red gem stone ,garnet,3
Antipodean country ,new zealand,2
