CLUE,ANS,POS
The thigh bone ,femur,1
"However, but ",although,13
Small insects like greenfly feeding on plants ,aphids,1
Deliberate insults ,affronts,7
"Choke, strangle ",throttle,5
Hand-held firearm ,pistol,2
Fundamentals ,basics,1
Mends ,repairs,1
"Polynesian island, capital Papeete ",tahiti,1
Letters sent or received ,correspondence,1
Graceful ,elegant,1
Without beginning or end ,eternal,8
(Wheel) spindle ,axle,1
Plagued,harassed,4
Where a river runs very fast ,rapids,3
Person of no fixed abode,drifter,10
Betrothal token ,engagement ring,1
Go berserk ,rampage,2
Not thinking clearly,muddleheaded,6
Very small child ,infant,2
US legislative assembly ,congress,1
"Notions, concepts ",ideas,1
Large migratory bird ,whooper swan,6
Jewish candelabrum ,menorah,1
"Affix, fasten ",attach,1
Capital of Portugal,lisbon,1
Upperpart of woman's dress ,bodice,5
Disappeared without trace ,vanished,1
Lit up ,illuminated,1
Form ,shape,1
First appearance ,debut,2
Form of glucose ,dextrose,1
Tusk material ,ivory,1
Lend a hand ,assist,2
Moment - parasitic arachnid,tick,1
