CLUE,ANS,POS,FOUND IN
"English poet, 1922-85 ",larkin,3,Philip Larkin - Renowned for his deeply personal poems that often explored themes of love and mortality.
Veil worn by Muslim women,chador,3,"Chador - A full-body cloak worn by some Muslim women in Iran and surrounding regions, often with a head covering as well."
Marquee,tent,9,"Dynamic - Capable of producing exciting, dynamic change; though not directly related to marquee design, some modern marquees feature changing content which can be described as dynamic."
Ham it up ,overact,1,"Overact - to exaggerate or dramatize one's emotions while performing, often in an excessively humorous manner."
College of Arms head ,earl marshal,1,"Earl Marshal - The senior officer in England, who presides over coronations and other significant state ceremonies."
Norwegian dramatist ,ibsen,1,Henrik Ibsen
Royal paraphernalia ,regalia,11,Regalia (collective term for royal paraphernalia)
Stride ,step,1,"March - to walk with regular, measured steps"
Cake decoration ,icing,7,Royal icing
Not on ,off,8,Offline
French novelist - stupor (anag),proust,1,Marcel Proust
Relating to atomic energy ,nuclear,1,Nuclear Fusion
Reach,attain,2,"Attain - to achieve or reach something desired or intended through effort, skill, or wisdom."
