CLUE,ANS,POS
Move unsteadily (like a jelly?),wobble,1
Surpass - overshadow - excel,outdo,5
Lock openers ,keys,2
Small particular part,detail,6
One serves at table ,waiter,1
The art of growing ornamental dwarfed plants ,bonsai,2
(Usually) fizzy drink ,lemonade,7
Baby frogs ,tadpoles,1
Tether,leash,7
Level a charge against ,accuse,2
Prickling sensation ,tingle,11
Tiredly ,wearily,2
Of figures ,numerical,1
Of regions around the North Pole ,arctic,1
Shouting ,yelling,1
Installer of mains-powered equipment ,electrician,1
"Concepts, notions ",ideas,3
Chair of the monarch ,throne,1
Sea between Italy and former Yugoslavia ,adriatic,1
100 years ,century,1
Acclaim ,praise,2
Of little importance ,trivial,2
Hitch ,snag,7
Diplomatic messenger ,envoy,2
Interval of quiet,lull,1
Fossilised resin ,amber,2
Graduates of a college ,alumni,2
Immediate ,instant,1
Guided anti-ship missile ,exocet,2
Short-long metric foot ,iamb,3
