CLUE,ANS,POS
"Put to death or carry out, say plan ",execute,1
Small peach-like fruit ,apricot,5
Severe flood ,deluge,1
"Detested, loathed ",abhorred,1
Thick liquid that doesn't dissolve in water ,oil,1
Do away with ,abolish,10
Capacity to become ,potential,1
Greek epic wanderings of Ulysses ,odyssey,1
Tear into scraps ,shred,6
Sanskrit treatise on the art of love,kama sutra,1
Flat raised land ,plateau,4
Riding trousers ,breeches,2
Inn ,hotel,3
Gun ,firearm,2
Folded and filled tortilla ,taco,2
Moon feature ,crater,1
Rebirth in a new body ,reincarnation,3
