CLUE,ANS,POS
"Disclose, make known",reveal,1
Helical shape ,spiral,1
Not often come across ,scarce,6
Rub out ,erase,1
Ruler ,king,1
Harsh authoritative order ,diktat,8
Cultivate ,nurture,2
Spooky ,eerie,1
Loud harsh cry as of parrot or chicken ,squawk,1
Diminutive inhabitant of Hundred Acre Wood ,roo,8
Secret political clique ,cabal,1
An up-slope ,ascent,16
Sidewalk ,pavement,1
Prize ,trophy,5
Plant with edible stalks ,celery,3
Hoist; wading bird ,crane,5
A coarse cloth ,calico,18
Accumulate ,hoard,10
Small hard growth on skin,wart,12
Not favoured by chance ,unlucky,1
Form of water ,steam,5
Aubergine ,eggplant,1
Stone worker ,mason,1
"Eg, arras, Gobelin ",tapestry,1
Old Nick ,satan,2
