CLUE,ANS,POS
"Archetype, master copy ",original,2
Top US horse race ,kentucky derby,3
Publicity announcement ,advertisement,14
Bony framework ,skeleton,1
Practical joke,prank,1
Place of RC pilgrimage in Portugal ,fatima,1
Any procedure regularly followed ,routine,1
Accustomed to home life ,domesticated,1
Investigation of component parts ,analysis,1
Men who pay excessive attention to their clothes ,dandies,1
Windless ,calm,1
Vote in again ,reelect,1
Pope's diadem ,tiara,1
Southeast Asian country ,thailand,3
Greek god of love ,eros,1
Northern Ireland city ,omagh,9
Toy bear ,teddy,1
Divided Cypriot city ,nicosia,1
Fireplace ,grate,19
Set of computer instructions ,program,3
Largest Canary island ,tenerife,1
Satan ,lucifer,2
