CLUE,ANS,POS
Moisture condensed at night ,dew,1
Daydream ,fantasy,1
Magnitude ,size,2
Deep red spice,paprika,1
One who watches ,viewer,1
Unrest - upheaval ,turmoil,10
Permissive,tolerant,2
Advise strongly or prod ,urge,1
Avoid or abstain from ,eschew,3
Lloyd Webber musical ,evita,4
Every year ,annually,1
Calling for immediate attention,urgent,1
New England state ,maine,1
"American state, capital Juneau ",alaska,1
Feudal subject ,serf,1
More mature ,older,14
Fanaticism ,zealotry,1
Opportunity or luck ,chance,1
Time without end ,infinity,2
Take a case to a higher court for review ,appeal,1
Stab with a needle ,prick,2
Despotism ,tyranny,3
Appreciate ,admire,3
Poison ,toxin,1
Obligation,duty,1
