CLUE,ANS,POS
Awkward ,inept,2
Celestial body ,star,4
Popeye's nemesis,bluto,1
Booking (in restaurant) ,reservation,1
Prejudice ,bias,2
It follows from that fact ,hence,4
1987 Best Actress Oscar winner for 'Moonstruck' ,cher,1
Oriental two-wheeled carriage,rickshaw,1
Taj Mahal city ,agra,1
Brave and chivalrous men ,gallants,3
Small narrow river ,stream,2
Sacred beetle ,scarab,1
Bird of prey ,eagle,2
In favour of ,pro,7
Push lips out as sign of annoyance ,pout,3
Small mark ,dot,1
One employed to look after a golf course ,greenkeeper,7
