CLUE,ANS,POS
Great happiness and exhilaration ,euphoria,4
Soapy froth ,lather,2
Maritime ,nautical,2
"Uncontrollable fit (of giggles, coughing etc)",paroxysm,3
Coax (into) ,cajole,7
Younger or lower in rank ,junior,1
Influenced or touched by an external factor ,affected,1
In a chair ,seated,1
Pot for ashes ,urn,1
Bring in to the country ,import,1
Fairly large,ample,4
Distinctive sign,trademark,8
Early bedtime enforced by military ,curfew,1
Irritate ,annoy,1
Throw (dice) ,roll,1
Illness ,malady,5
Prudent,careful,7
