CLUE,ANS,POS,FOUND IN
Nauseous when flying,airsick,1,Airsickness
.... sapiens is the human species ,homo,1,Homozygous
Engulfing swirl of e.g. whirlpool ,vortex,1,Vortex  
Stamped addressed envelope (abbr.) ,sae,5,"SAEE - Shortened form of ""Self Addressed, Express Envelope"""
Small cake or bread roll ,bun,9,Choux bun
Sofa bed ,futon,3,Futonsleeping
Country of Pharaohs ,egypt,1,"Egyptology - The study of ancient Egyptian civilization, history and artifacts."
"Upper class, nobility ",aristocracy,1,Aristocracy  
Bath ,tub,2,Tubbing
Uttered - bicycle wheel part ,spoke,1,Spokes
