CLUE,ANS,POS
Green-fleshed fruit ,avocado,1
Circuits of a racetrack,laps,1
Fortified wine ,sherry,1
Open space (in forest) ,clearing,1
Physical or mental capacity,strength,17
Forthright ,blunt,6
People one doesn't know ,strangers,1
Demonstrate ,exhibit,1
"British monarch, d. 1714",anne,1
Relating to a form of government with power shared between the centre and the regions ,federal,2
Gas or dust clouds in space ,nebulae,7
Widely known and esteemed ,renowned,1
Come closely together ,huddle,5
Eventually ,in the long run,7
Come into view,appear,1
Large crow ,raven,1
Dominion ,empire,2
Regulate ,adjust,15
Theatrical ,dramatic,1
Local church community ,parish,1
"Move first one way, then the other",zigzag,1
