CLUE,ANS,POS
Boat's trail in water ,wake,1
Tree with silky grey catkins,pussy willow,6
Window hangings ,curtains,1
Sovereign ,ruler,2
Blizzard ,snowstorm,1
Quakes ,tremors,2
Group of vehicles ,fleet,2
"Attentive, watchful ",alert,5
Officially allow ,permit,1
Animal's natural home ,habitat,1
Fastener for a door or lid ,hasp,16
Afflicted ,stricken,3
Partially viewed ,glimpsed,1
Employ - undertake - oppose ,take on,3
Fast Brazilian dance ,lambada,2
Crosswise ,transverse,1
"King Edward VIII, latterly",duke of windsor,2
Aperture for lock opening ,keyhole,1
Short ,brief,1
Designed to reduce wind resistance,streamlined,2
Towers attached to mosques ,minarets,1
Lowest point ,nadir,1
"Obscure, puzzling ",enigmatic,1
Strong and sharp-smelling ,acrid,2
Trapped ,cornered,11
"Resounding, ringing ",resonant,9
Male singer ,baritone,2
