CLUE,ANS,POS
Grassy plains of Argentine ,pampas,1
Coup ,putsch,4
Deep gorge or ravine ,canyon,1
Swell ,balloon,10
Noise of an explosion ,bang,2
Cheroot ,cigar,1
Tested or scrutinised ,examined,1
The islands of eastern Oceania ,polynesia,1
Wintry missile ,snowball,1
"People, especially if posh ",gentry,5
Map-line showing places with equal air pressure ,isobar,1
Pampas cowboy ,gaucho,1
Way in ,entrance,5
Small biting fly,midge,2
"Hurting, painful ",sore,3
Agile ,nimble,7
Weak ,feeble,6
Lusterless or uninteresting ,dull,1
Bony outgrowths on the heads of some animals ,horns,1
Short trousers ,breeches,1
Altruistic,selfless,1
"Desire or liking, for power or food ",appetite,1
Fearful expectation ,dread,4
