CLUE,ANS,POS
Social insect ,ant,1
Farm vehicle ,tractor,1
Palindromic German name ,otto,1
"Levy, inflict ",impose,1
(Make a) deceptive move,feint,8
Male relation ,uncle,3
Not damaged in any way,intact,1
Insincere support ,lip service,1
Come to a definite conclusion,resolve,3
Gift; here ,present,1
Large African mammal,hippopotamus,2
Become more rigid,stiffen,1
Chic ,elegant,4
Ball game ,tennis,4
Eye problems causing blurred vision ,cataracts,1
Scope for freedom of action ,latitude,6
"Stage entertainment with sketches, songs and dance ",revue,5
