CLUE,ANS,POS,FOUND IN
Leading Brexiteer's given name ,boris,2,Boris (Boris Johnson)
Persistently avoid ,shun,7,Shunning
Rich soil ,loam,4,"Loamy (a soil with sand, silt, and clay)"
From Castro's island ,cuban,3,Cuban (nationality referring to people from Castro's island)
"Indira -, Indian PM ",gandhi,3,Indira Gandhi (notable for being the first woman to hold the office)
Measuring sticks ,rulers,2,"**Literal Interpretation**: Initially, she'd consider the most direct meaning – tools used for measuring length or distance (e.g., rulers, yardsticks)."
Stop,cease,4,Cease-fire (if military terms are allowed)
Expression of mild surprise (mainly US) ,gee,10,Gee whiz
Astern ,aft,1,This word could be used as an answer for various crossword clues related to directions on watercrafts
Shut ,closed,3,Closed-up
