CLUE,ANS,POS
Large wild American feline,puma,6
Storyline or piece of land ,plot,1
Arrogance ,hubris,16
Present in great quantity ,abundant,2
Representative samples ,examples,1
Formerly British Honduras ,belize,1
Hatred ,enmity,3
Social blunders ,gaffes,1
The Three Wise Men ,magi,4
A bicycle made for two ,tandem,1
Flat piece of ceramic,tile,3
Art of designing and making clocks ,horology,1
Fill with creative purpose ,inspire,1
Place for public Jewish worship ,synagogue,1
Part of shirt ,collar,2
Character,persona,1
Something that motivates ,incentive,11
Crystalline carbohydrate ,sugar,1
Book of the Bible ,ezra,12
Sikh headgear ,turban,1
Wind down ,relax,1
Complete set of genetic material of an organism ,genome,1
Gentle ,mild,2
