CLUE,ANS,POS
Former West German capital ,bonn,1
Small in length ,short,1
"In this, you have a positive bank balance ",credit,7
Impractically idealistic,quixotic,7
That which is aimed at ,target,1
"'Jeers, provokes (6)' ",taunts,11
Mediocre ,average,2
Peculiar in behaviour ,quirky,6
Flax fabric ,linen,1
Organic matter in topsoil ,humus,2
Group of elements working as a whole ,system,14
Husks of cereal grain,bran,1
Time for relaxing ,leisure,8
Pull a face ,grimace,1
Dying coals in fire ,embers,1
One in loco parentis ,guardian,1
"Career, calling ",vocation,1
