CLUE,ANS,POS,FOUND IN
Put a new surface on ,reface,11,"Reface (can include refacing countertops, which are essentially putting a new surface on them)"
Bite and grind food in the mouth,chew,2,"Chew (intransitive verb: ""chews"")"
One of two armed conflicts in southern Africa ,boer war,1,Anglo-Boer Wars
Banquets or celebratory days ,feasts,6,"Carnival - A festive season that includes parades, masquerades, and street parties, often associated with public feasts."
Very thin paper ,tissue,2,Tissue - A common term for very thin paper often used in facial care products.
Underground chapel ,crypt,2,Crypt Chapel - An underground burial chamber used as a chapel in medieval times.
Automation ,robot,2,Robotic
District of the Gironde ,m,2,The term 'District of the Gironde' is commonly associated with one or more specific areas within this region
Creature (American) ,critter,8,Critter (informal)
Indian melody ,raga,1,"Raga (a form of classical music in India, can also refer to a type of song or tune within this tradition)"
Contract of insurance ,policy,1,Policyholder agreement
Mentally overexerted ,stressed,2,Stressed out
Rodents ,squirrels,6,"Squirrelled away (an idiomatic expression meaning hidden, like how squirrels hide nuts)"
Classical dance ,ballet,3,"Expert-level knowledge of various styles of classical dance, including Bharatanatyam, Kathak, Odissi, and many others from around the globe such as Ballet, Flamenco, and Japanese Noh theatre."
