CLUE,ANS,POS
German submarine ,u-boat,1
Hallucinatory state of wild excitement,delirium,8
Unsurprising,predictable,1
Prophesier of disaster ,cassandra,1
Unit of length ,inch,4
Ugly sight ,eyesore,1
Dentures ,false teeth,1
Reasonable ,logical,4
Of the same value ,equal,1
Ethylene glycol ,antifreeze,2
Priest's assistant,server,6
Good attribute ,strength,3
Italian city,florence,4
Worshipped and venerated ,adored,1
Member of orchestra,cellist,2
Directs a patient to a specialist ,refers,2
House of concubines ,harem,2
Grown-ups ,adults,1
Danger ,hazard,2
Too ,as well,5
To do with sense of touch ,tactile,2
