CLUE,ANS,POS
Tramp ,vagrant,5
Middle Eastern dessert ,baklava,1
Worthy or praise ,laudable,20
Oriental ,eastern,1
Book of maps ,atlas,1
Inhabit ,occupy,3
Dickens novel,hard times,8
Stage setting ,scenery,6
Inveterate ,habitual,1
"Gyrate, reel ",spin,2
Liable to break easily ,fragile,1
A horse's feet ,hooves,1
"Inhabit, take up space ",occupy,1
The breastbone ,sternum,1
Raucous - austere - bitter,harsh,1
Go back on a promise ,renege,1
Succulent plant,cactus,1
Rarely ,seldom,3
Norwegian capital ,oslo,1
Male singer with high register ,tenor,1
"Bloomer, blunder ",error,6
West African country ,ghana,1
London's river ,thames,1
Able to be eaten ,digestible,7
South American rodent,agouti,3
