CLUE,ANS,POS,FOUND IN
Listen to,hear,2,Acute hearing
Save from danger ,rescue,1,Rescued
Sweetener ,sugar,1,Sugar substitute
Enclosed drain under a road or railway ,culvert,10,Railway culvert depression
Prepared ,ready,1,Readymade meals
Outcome ,issue,11,Resolved issue
Feed ,nourish,1,Nourishment
Underarm protection? ,deodorant,11,Antiperspirant deodorants
Projectile; salad plant ,rocket,2,"Rocket turnip (combination of rocket, a type of vegetable, and rocket as in missile)"
Units of electrical resistance ,ohms,2,"Megaohm (MΩ) - Equivalent to one million ohms, used for very high resistances."
Residue of a fire ,ash,1,Ashes
Regular - formal dress ,uniform,4,Office uniforms
Trojan hero,hector,2,"Hector: The Trojan prince who fought valiantly in defense of his city against Achaean forces, ultimately facing death at the hands of Achilles"
Substance used in dyeing ,tannin,15,"Tannin (from plants, used for tanning leather but also applicable to textile dyes)"
Spanish painter born in Greece ,el greco,1,El Greco (Domenikos Theotokopoulos)
Of the kidneys ,renal,2,"Renal system: Also known as urinary system; composed of the kidneys and associated structures like ureters, bladder, and urethra."
Blow - gentle touch - apoplexy ,stroke,5,Delicate stroke
Slangily cheat with wood-working tool ,chisel,1,Chisel out an advantage
In a position to ,able,2,Suitable for performing certain tasks or duties
