CLUE,ANS,POS
Living in trees ,arboreal,1
Plenty,ample,3
Language widespread in East Africa ,swahili,1
Case for a sword ,scabbard,2
Lustrous fabric ,damask,6
The 50th state ,hawaii,1
Harmful,noxious,4
Cod-like fish ,ling,14
Computer screen symbols ,icons,2
Mortuary ,morgue,3
Clean and orderly ,tidy,1
West African country ,ghana,2
Parvenu ,upstart,3
Performer's skill,artistry,7
Pirates' flag ,jolly roger,1
Gifts ,presents,2
River in central Italy ,arno,2
Seat on horse or bike,saddle,1
Heavenly being ,angel,2
Very unkind,cruel,1
