CLUE,ANS,POS
Trespasser ,intruder,2
Excessively talkative person ,windbag,9
Reluctant prophet ,jonah,5
Rubbed out ,erased,1
Get rid of ,eliminate,2
Everyone ,all,7
Extravagant or pretentious in conception or intention,high-flown,7
Living being ,animal,2
Organs of hearing ,ears,1
Writing implement ,pencil,2
Effortless ,simple,5
Instance ,example,15
Concise - terse ,laconic,6
Springiness ,elasticity,3
Manifestation of a deity; cyberspace icon ,avatar,1
Deduce (from evidence) ,infer,1
Writer of fiction books ,novelist,1
Dog lead ,leash,1
Unit of weight; cat ,ounce,3
High-birthrate period ,baby boom,3
City of strangely low gags ,glasgow,8
