CLUE,ANS,POS
Grossly overweight ,obese,1
Of towns and cities ,urban,1
Thick black product of the distillation of solid fuel ,coal tar,3
Ancient vehicle ,chariot,1
Pack away ,stow,3
Avoiding the company of others,antisocial,2
Golf ball support,tee,1
Journey by water or through space ,voyage,1
"Burning, corrosive ",caustic,2
Very hot and dry ,torrid,5
Ballroom dance,waltz,1
Cul-de-sac,dead end,1
Apparatus for heating,radiator,6
Most lofty ,highest,10
"The ""single currency""",euro,1
Thieving intruder ,burglar,1
Future prospect ,outlook,17
"Prediction, of weather perhaps ",forecast,1
Novel by Louisa May Alcott ,little women,1
At less than normal speed ,slowly,1
Public speaker ,orator,1
