CLUE,ANS,POS
Care for ,tend,2
Archer ,bowman,1
Reaching a destination ,arriving,1
Common currency ,euros,4
Relating to more than one branch of study ,interdisciplinary,1
Army officer ,colonel,1
Terrace ,patio,3
"Ferocious, savage",fierce,4
Front part of a ship ,bow,1
More acute ,sharper,1
Elevation above sea-level ,altitude,8
Horse rider ,jockey,1
Became healthy again ,healed,2
Disobey ,defy,2
Covered walkway in religious establishment,cloister,1
Foot movement ,step,1
Legitimate ,lawful,7
Fall back on ,turn to,2
