CLUE,ANS,POS,FOUND IN
German tank ,panzer,1,"Panzerkampfwagen - General term for German tanks in WWII, translates to ""armored combat vehicle"""
"Irish organisation for women, initially ",ica,2,"Irish Women's Franchise League (IWFL) - An early suffrage group formed in 1873, dedicated to securing voting rights for Irish women."
Jump on one foot ,hop,10,Hopscotch
Jousting weapon ,lance,1,"Lance - A long, pointed weapon used by knights in jousting tournaments to strike their opponents' shield or armor."
"Of food, bought for eating elsewhere (4-4) ",takeaway,20,Sushi Takeaway Options
Fail to win ,lose,14,Loser
Hot drink ,cocoa,12,Cocoa (hot chocolate)
"John, Paul, George and Ringo ",beatles,19,The Beatles Story Museum
Friendly - type ,kind,6,Kind-hearted
"Maker of articles with metal, symbol Sn ",tinsmith,14,"Tinsmith - An individual who works with tin, often used for creating small decorative items or functional household objects such as utensils."
"Smear, daub ",smudge,10,Smudged
Christopher Robin's bear ,pooh,1,Winnie-the-Pooh - The iconic character from A.A
Pain reliever ,analgesic,18,Diphenhydramine (an antihistamine with mild analgesic properties)
Head of corn ,ear,2,"Ear - The individual fruiting structure on each stalk containing rows of kernels; together they make up the ""head"" in terms of quantity."
Of system of land-holding in Middle Ages ,feudal,1,Feudalism
African language ,zulu,2,Zulu - An Nguni language primarily spoken by around 12 million people in South Africa.
Reptile with shell,tortoise,12,"Giant tortoise (e.g., Aldabra giant tortoise)"
Spud ,potato,1,"Potato - The most common type of spud, known as Solanum tuberosum, is widely cultivated and consumed worldwide in various forms such as mashed, fried, or baked potatoes."
Medieval steward ,seneschal,18,Seneschal (French term for an equivalent role of the English 'steward')
Evil in nature ,malign,12,Malignant
Abstaining from alcohol ,teetotal,3,Teetotaler
