CLUE,ANS,POS
Particles of stone/sand ,grit,4
Wide-flared trousers ,bell-bottoms,1
Nomad ,rover,4
Moving slowly and unsteadily,lurching,13
Not moving ,static,7
Small lie ,fib,2
Widely known and esteemed ,noted,11
Closely-stitched embroidery ,needlepoint,18
Transporting vehicle ,van,14
"Acquire, procure",obtain,1
Extensiveness - measure ,length,7
Put an end to; ruin ,destroy,12
Firm - building for animals ,stable,7
Magnitude ,size,12
Examination of vehicle's performance on highway ,road test,1
Blemish ,scar,3
Feeling loss ,mourning,2
"Memento, keepsake ",souvenir,1
'The knee of an horse' (Johnson) ,pastern,3
Celtic language,irish,1
Not awake ,asleep,1
Butterfly/moth larva ,caterpillar,1
"Warranty, pledge ",guarantee,1
Latin American ballroom dance ,paso doble,5
Burial ground ,cemetery,1
"Quick, sharp, bite ",nip,4
Made better in quality ,improved,1
Fur trimming on royal robes ,ermine,1
Robin Hood's forest ,sherwood,1
