CLUE,ANS,POS
Male voice with deep register ,baritone,1
Door fastener ,latch,2
Scandinavian ,nordic,12
Fruit eaten as a vegetable ,tomato,1
Stand-in monarch ,regent,1
Shy ,timid,1
Source of natural pearls,oyster,1
Deception,trickery,14
Shrub with small white flowers ,viburnum,15
Dally ,linger,2
Without equal ,nonpareil,4
Faux pas ,gaffe,11
"Inn, public house ",tavern,1
Type of printer,inkjet,2
Bowl-shaped strainer ,colander,1
Feel concern or interest ,care,1
Person who reconciles enemies ,peacemaker,3
Everything ,all,4
Fish sought for caviar,sturgeon,1
Subject ,theme,2
Child's allowance ,pocket money,1
One manipulated by another ,puppet,2
Two-way conversation ,dialogue,1
(Musical) study ,etude,1
Of the moon,lunar,1
Restore confidence (in),reassure,1
Watering tube,hosepipe,4
Tidily and cleanly ,neatly,1
Response ,reaction,4
"Planning secretly, scheming ",plotting,5
"Make, generate ",create,2
Faster than Mach 1 ,supersonic,2
Concealed marksman,sniper,1
Push roughly ,shove,1
"Coma, lethargy ",stupor,12
Captivated ,bewitched,6
Act of violence by an unruly mob ,riot,1
Poem with 14 lines ,sonnet,1
Algarve seaport,faro,3
Protected area for plants and animals ,nature reserve,8
"Coarse, lacking refinement ",vulgar,8
A mix of two or more metals ,alloy,1
Easy to understand,evident,19
Sicilian volcano ,etna,1
