CLUE,ANS,POS,FOUND IN
Changed from solid to liquid ,melted,6,Melted away
Lady of the night before ,eve,10,Evening artist
Precious stones,gems,1,Gemstone
Eve of All Saints' Day ,halloween,1,Halloween eve
Small role for a well-known actor,cameo,7,Uncredited cameo
Disastrous destiny ,doom,5,Doomed path
Belonging to you ,yours,17,Identified as yours
Clasp ,embrace,10,Embrace securely
A very black colour of black ,jet,5,Jet-black
Goods being transported ,cargo,1,Shipped cargo
Looking exhausted and unwell ,haggard,22,Haggard features
Exceed,surpass,1,Surpassing expectations
Short sleep ,nap,7,Brief nap (when intentionally short)
Downward path ,descent,4,Steep descent
The animal said to be stubborn ,mule,3,Stubborn mule
Great sorrow at someone's death ,grief,4,Grief-stricken
Young animal,calf,7,Calf (a young bovine animal)
Advertising booklet,brochure,2,Promotional brochure
"Motionless, inactive ",still,15,Still as a statue
Luxurious car ,limo,13,Elegant limousine
Gain ,benefit,17,"Accrue benefits (e.g., health insurance)"
Meddle ,interfere,12,Overly involved (implying unnecessary interference)
"Small, light boat ",canoe,15,"Canoe (if referring to a small, maneuverable type)"
Plate protecting the skin of fish and reptiles,scale,1,Scale armor
Exclusive control of something ,monopoly,10,Ownership monopoly
