CLUE,ANS,POS
In a tidy manner ,neatly,1
Cultivated plot of ground ,garden,1
Pull hard ,heave,6
Welsh dog ,corgi,1
Particular feature ,aspect,11
Waterway ,canal,1
Island country in the Persian Gulf ,bahrain,1
Chaser of criminals for reward ,bounty hunter,1
Head of US company - tried pens (anag) ,president,4
Vocalist ,singer,1
Act imposed for sin ,penance,2
Ungenerous,stingy,1
Forbearing ,tolerant,2
Rainwater channel,gutter,14
Of dogs,canine,1
"Hat, for a country-and-western singer perhaps",stetson,2
Abraham's wife (OT) ,sarah,2
Reasoning ,logic,1
Power of creative thought ,imagination,1
End of day ,sunset,1
Arrogance ,hubris,1
Present in great quantity ,abundant,1
Hatred ,enmity,7
Treeless plain ,steppe,2
Hyperbole,exaggeration,1
The Three Wise Men ,magi,1
Hide menacingly ,lurk,11
Flat piece of ceramic,tile,1
Art of designing and making clocks ,horology,1
Refuse to endorse ,veto,18
Place for public Jewish worship ,synagogue,1
Part of shirt ,collar,1
Brief published biography of recently deceased person,obituary,1
Entry into foreign country to conquer it ,invasion,1
Something that motivates ,incentive,1
Large wading bird ,ibis,3
Complete set of genetic material of an organism ,genome,1
