CLUE,ANS,POS,FOUND IN
Ben Hur's car ,chariot,1,"Chariot – The type of vehicle associated with chariot races in ancient times and related to the movie ""Ben-Hur."""
A friendly informal conversation ,chat,5,"It’s made quite the difference in my energy levels and it’s great for the environment! We should grab a coffee soon and chat more."""
Comparatively good ,better,8,Better than average
From the time that ,since,2,Ever since
Ugly sight ,eyesore,12,Eyesore in the urban landscape
"Make allusion, direct attention with words ",refer,3,Recognize common phrases or idioms that might be referenced indirectly in a clue.
Reasonable ,logical,5,Logical (7 letters)
Of the same value ,equal,13,Equalized
Book of the Bible (wrongly) attributed to Solomon ,song of songs,3,Song of Songs (also known as Canticles; sometimes thought to be written by Solomon)
Priest's assistant,server,2,Altar server
Zodiacal bull ,taurus,1,Taurus (Zodiac sign represented by a bull)
House of concubines ,harem,1,Palace harem
Scientist; type of shop ,chemist,1,Biochemist's Store
