CLUE,ANS,POS
Christian sacrament requiring pouring of water ,baptism,1
Definite,certain,1
Decayed areas in teeth ,caries,2
Receptacle for household rubbish,dustbin,3
Small red fruit ,cherry,1
Hating foreigners,xenophobic,1
Place to which one is travelling ,destination,1
Friction or division in church organisation ,schism,1
One not eating or using animal products ,vegan,1
Largest Roman hippodrome ,circus maximus,1
Member of travelling people,nomad,1
Scottish family grouping ,clan,1
Enthusiastically ,eagerly,1
Top US horse race ,kentucky derby,1
Place of RC pilgrimage in Portugal ,fatima,1
Accustomed to home life ,domesticated,3
An undertaking with little chance of success ,long shot,6
City at the confluence of the Blue and White Nile ,khartoum,2
Southeast Asian country ,thailand,3
Roman silver coin -- is unread (anag),denarius,1
Greek god of love ,eros,1
Northern Ireland city ,omagh,8
Fireplace ,grate,7
Largest Canary island ,tenerife,1
Satan ,lucifer,2
