CLUE,ANS,POS
Eructate,burp,1
"Depend, bank",rely,2
Act -- rotate ,turn,1
A calling as to priesthood ,vocation,2
Great happiness and exhilaration ,euphoria,1
Soapy froth ,lather,1
Pieces of turf dislodged by golf clubs ,divots,1
Maritime ,nautical,7
Coax (into) ,cajole,5
Muse of history,clio,1
Younger or lower in rank ,junior,1
Shoot from concealment ,snipe,2
In a chair ,seated,1
Flat and smooth ,even,2
Third brightest star in the sky - run a caliphate (anag),alpha centauri,3
Bring in to the country ,import,1
Under way,in the pipeline,5
Distinctive sign,trademark,1
Delilah's strong man ,samson,1
Early bedtime enforced by military ,curfew,1
Extreme deviation from the mean -- our tile (anag) ,outlier,1
Hearth goddess; a match ,vesta,2
Part of the digestive system ,gut,20
Irritate ,annoy,1
Illness ,malady,3
Prudent,careful,3
