CLUE,ANS,POS
Deferred ,delayed,2
Creatures from another planet ,aliens,1
Summit ,apex,2
"Maxim, self-evident truth ",axiom,1
Map ,chart,1
Belgian city,liege,2
Having no predetermined limit ,open-ended,7
Meet expectations ,satisfy,1
"Instructions, commands",orders,3
Relieving pain,analgesic,1
Group of nerve cells from which fibres radiate ,ganglion,1
Branch of maths ,geometry,4
Type of music,jazz,2
Brother or sister ,sibling,1
Wetness ,moisture,4
"Alone, apart, detached ",isolated,2
Fleet of armed ships ,armada,14
Queasiness ,nausea,7
Wreckage on sea ,flotsam,1
Oven ,kiln,11
Striking display ,spectacle,1
Regal (anag.) ,lager,1
