CLUE,ANS,POS
Violent and needless disturbance ,havoc,9
Shrewd ,canny,15
Difficult and tiring,arduous,1
Young hens,pullets,1
"Hard, spicy beef and pork sausage ",pepperoni,6
City thoroughfare ,street,2
Godparent ,sponsor,2
Clarified butter,ghee,1
Cherubic,angelic,1
Get on - governing body ,board,2
State of equilibrium ,balance,2
Beyond normal limits ,excessive,1
It's said to be the best medicine ,laughter,1
Fomenter of unrest ,agitator,1
Outdoes,trumps,7
One more time ,again,1
Leave out ,omit,2
