CLUE,ANS,POS
Former currency of Portugal,escudo,1
Miniature tree ,bonsai,1
State of central US ,nebraska,5
"Way, course ",route,2
Japanese island ,okinawa,5
"Henrik -, dramatist from fourteen down (Hedda Gabler) ",ibsen,1
"Eg, native of Teheran ",iranian,3
Chic ,stylish,1
Elastic item,rubber band,2
Assault ,attack,3
US witch-trial town ,salem,1
Female singing voice ,alto,3
Level or smooth ,even,4
Plant with small blue flowers ,forget-me-not,1
Greek master of geometry ,euclid,1
Duct that carries urine ,ureter,1
Old name for Spanish peninsula ,iberia,1
Viral disease causing paralysis ,polio,4
Sudden rush,surge,1
Visit casually ,drop in,1
Brazilian dance ,samba,1
