CLUE,ANS,POS
Tudor houses were often so ,half-timbered,2
Man-made jet of water ,fountain,1
T; Argentinian dance ,tango,1
Lawyer (in Scotland) ,procurator,5
Christmas decoration ,tinsel,7
Disobey ,defy,1
Slash ,lacerate,2
Supporter or fan ,admirer,1
Those giving a party,hosts,1
Organization of people or resources that can be shared ,pool,13
Season ,spring,1
Go away ,depart,2
Scurry -- iconic small car ,beetle,2
Musician's aid for pitch ,tuning fork,13
Radioactive metallic element ,radium,2
Fortress,castle,1
"Constraint, coercion ",duress,3
Identify (someone hidden) ,unmask,18
Extreme fear ,terror,1
Defame falsely,libel,3
Cut down on ,reduce,3
Water round a castle,moat,1
Weep ,cry,1
Busy insects ,ants,3
"Weill, Weber or Webber ",composer,4
Hot condiment ,mustard,1
Bird (of peace?) ,dove,1
As well ,to boot,10
Unhappy ,sad,4
Obstinate quadruped,mule,1
