CLUE,ANS,POS
Gas formed by vaporizing water at 100?C ,steam,1
Powerful pre-1871 state of central Europe ,prussia,3
Boggy land ,swamp,2
Over the .... - past life's prime ,hill,1
Boulevard,avenue,4
Aubergine ,eggplant,1
Nationality of citizens of Helsinki ,finnish,1
Informal restaurant,cafe,1
Scand. cured salmon ,gravlax,1
Large livestock farm ,ranch,1
It's used to treat disorders and diseases ,medicine,1
Not injured ,unhurt,3
"Objectives, aims ",purposes,7
Mary Shelley's monster ,frankenstein,9
