CLUE,ANS,POS
Step on ladder ,rung,12
Storage surfaces ,shelves,1
Fully grown ,mature,1
Fabric made from silky hair of angora goat ,mohair,2
Respond too strongly ,overreact,1
Spotless ,immaculate,3
Cambridge college ,emmanuel,3
Take a loan of ,borrow,1
A rugby score ,try,1
Piece of chocolate cake ,brownie,20
Shouts of approval ,cheers,3
Wickedness ,evil,2
Exhausting or tedious,tiring,10
Object of excessive adoration ,idol,1
Reconnaissance unit ,patrol,2
Bill - - in 'Oliver Twist' ,sikes,2
Mean-spirited and surly ,churlish,19
Impetuous ,rash,1
Ditty,song,2
Opera by Bizet ,carmen,1
Complete outfit - group of musicians,ensemble,2
Chirp ,peep,2
"Bob -, Blowin' in the Wind singer ",dylan,1
Units of heat from gas ,therms,17
Strive - proceed with difficulty,struggle,1
Not having ,without,1
