CLUE,ANS,POS
Warming alcoholic drink with sugar and spices ,mulled wine,3
Current affairs ,news,1
Ease ,comfort,2
Soft leather shoes originally worn by Native Americans ,moccasins,1
Taut or strained ,tense,2
Pointed tool for writing ,stylus,5
Edible flatfish ,lemon sole,14
Selection of small dishes served in Greek or Turkish cuisine,meze,1
F Scott Fitzgerald wrote ''The Great .....'' ,gatsby,1
"Animal fat used in candles, soap etc ",tallow,15
Hillock ,knoll,2
Japanese artist ,hokusai,1
Military land force ,army,3
Using compulsion,coercive,1
Austrian city where Mozart was born ,salzburg,1
Horse-drawn vehicle ,carriage,3
Barren ,sterile,7
Short witty remark ,one-liner,19
Capable of being heard ,audible,1
Ought to ,should,1
Long narrow range of hills ,ridge,1
Acid - rancid,sour,1
Forearm bone ,ulna,2
Animal's lair ,den,1
