CLUE,ANS,POS,FOUND IN
Sesame Street character -- patron saint of sailors ,elmo,1,Elmo's Fire – a weather electrical discharge observed on masts and ship prows during storms at sea
Large property ,estate,1,Spacious estate
Hamlet's mother ,gertrude,1,"Gertrude - The queen in Shakespeare's play ""Hamlet"" who remarries shortly after her husband's death, sparking the plot."
Criminal deception,fraud,5,Fraudulent scheme
John ...... wrote ` `The Pilgrim's Progress'' ,bunyan,3,"During this period of exile, Bunyan continued his ministry among fellow nonconformists and started writing religious works that gained him a reputation as an evangelical writer."
Retail outlet,shop,2,Shopping center
Discourage ,deter,3,Deterred
Cold meal ,salad,10,Veggie salad
Former name for Sri Lanka ,ceylon,1,"Before its colonization by Europeans, it was known as ""Lanna,"" derived from the Sinhalese term ""Sihala"" or ""Isala."" After gaining independence in 1948 and renaming itself Sri Lanka two years later, Ceylon officially ceased to be used for the nation."
Not long ago ,recent,1,Recently
Early artilleryman ,cannoneer,14,Historical cannoneer
