CLUE,ANS,POS
"Archetype, master copy ",original,2
Top US horse race ,kentucky derby,1
Publicity announcement ,advertisement,3
Bony framework ,skeleton,1
Practical joke,prank,1
Footprint ,step,2
Any procedure regularly followed ,routine,1
Accustomed to home life ,domesticated,1
Ooze slowly out ,seep,4
Windless ,calm,1
City at the confluence of the Blue and White Nile ,khartoum,1
Dispenser of vapour for the nose or lungs ,inhaler,1
Planet ,mars,2
Luxury railway carriage ,pullman,2
Pope's diadem ,tiara,2
Slippery fish ,eel,1
Southeast Asian country ,thailand,5
"Lifted the lid, say",opened,1
Greek god of love ,eros,1
Northern Ireland city ,omagh,8
Toy bear ,teddy,1
Divided Cypriot city ,nicosia,1
Fireplace ,grate,6
Largest Canary island ,tenerife,2
Wild animals; a soccer team ,wolves,8
