CLUE,ANS,POS
Use up,exhaust,3
Sieve ,strainer,8
Devout follower,disciple,12
Situation from which no progress can be made ,deadlock,3
Make more comprehensible,clarify,2
Shade of brown ,sepia,19
Alehouse,tavern,1
"Small, wild US horse",mustang,1
Simple song or poem ,ballad,1
Strongly want ,desire,4
Foreign lodger doing housework,au pair,1
Person who steals things ,thief,1
Tangible - of touch ,tactile,6
Scottish island,skye,1
Plunge ,dive,1
Smart or shrewd ,clever,3
Connection ,link,4
Gobsmack,astonish,1
Supplication ,request,12
Resign ,quit,1
"Chest bones, may be floating ",ribs,1
Parade ,march,3
Entourage ,retinue,13
